counterparty_address,n_events_in,n_events_out,gross_usd_in,gross_usd_out,net_usd,symbols,native_amounts,first_seen,last_seen,label_source,label_value
0x6edf968da408a9640b8865826429a977a11c5048,128,38,57282511.16,13615708.91,43666802.25,"POL,USDC,USDT0",,2023-10-30,2026-03-25,internal,Zonda 5
0x10f7835f827d6cf035115e10c50a853d7fb2d2ec,0,207,0.0,43052917.66,-43052917.66,USDC,,2025-04-01,2026-01-14,below-cutoff,
0x0000000000000000000000000000000000000000,66,61,11205973.87,13479831.82,-2273857.95,"USDT0,https://t.ly/ethers,VISIT [ 10BNB.LOL ] TO CLAIM 50,ETH AT ETHERS.BAR,App-oeth.com,USDC,Visit [5000usdc.org] to claim A,deUnibox Airdrop https://t.ly/U",,2024-04-13,2025-06-30,etherscan,Null: 0x000...000
0x0000000000000000000000000000000000001010,3,3,0.0,389388.1,-389388.1,"POL,$Visit Reward at [ airdrop.li ],Claim on https://matic-claims.c",,2024-07-17,2024-09-26,below-cutoff,
0xa25b76424b676cbb48e1189926c1c8d8fc083f42,0,1,0.0,152570.72,-152570.72,POL,,2023-11-22,2023-11-22,below-cutoff,
0x5bff49eec8f76c066f979a818187b9732ac69503,1,0,59.21,0.0,59.21,POL,,2024-09-03,2024-09-03,internal,Deposit Funder 1
0x58a91fce89b5a4b2771c83a96078bc4854006c03,1,0,4.06,0.0,4.06,POL,,2024-04-13,2024-04-13,below-cutoff,
0x6edffd3c53ce226b0b16fbe960e2d69af31c5048,20,13,0.05,0.0,0.05,"USDT,USDT0,USDC",,2024-04-25,2025-03-03,below-cutoff,
0x0000c72f94112a0ef4f6386bcba7d5f849360000,1,0,0.01,0.0,0.01,USDT0,,2024-10-06,2024-10-06,below-cutoff,
0x00009ba1459586753ddcc5373d716c8e85d00000,1,0,0.01,0.0,0.01,USDT0,,2024-10-06,2024-10-06,below-cutoff,
0x0000d124ae5df5c35edffad0f5c74528ae3c0000,1,0,0.01,0.0,0.01,USDT0,,2024-10-06,2024-10-06,below-cutoff,
0x0000f9b4e1b0336a65dcd0b8daef34ec2c6b0000,1,0,0.01,0.0,0.01,USDT0,,2024-10-06,2024-10-06,below-cutoff,
0x000082fba4d7e96dc528fccda74d036995ca0000,1,0,0.01,0.0,0.01,USDT0,,2024-10-06,2024-10-06,below-cutoff,
0x00007ea6a03504487a53b740e0cfe5ea8ef70000,1,0,0.01,0.0,0.01,USDT0,,2024-10-11,2024-10-11,below-cutoff,
0xfa395a3cb794a5307b3de49cf9bc15f441f4ebce,1,0,0.0,0.0,0.0,ETHENA-AI.COM Invite Code,,2024-04-14,2024-04-14,below-cutoff,
0x3c499c542cef5e3811e1192ce70d8cc03d5c3359,7,0,0.0,0.0,0.0,"UЅDС  | t.me/s/US_CIRCLE | *c,✅$UЅDС -  claim at: [ t.ly/,claim $foxy at   me-qr.com/Z87h,$UЅDС Redeem: t.ly/cpool - #3,500 $UЅDС - Redeem: t.ly/cpoo",,2024-08-02,2025-06-26,below-cutoff,
0xdf2140dee6b07ae495382bc1cd446f7b328f63e3,34,0,0.0,0.0,0.0,"PAWS | t.ly/BABYDOGE | visit to,PAWS | t.me/s/bd_paws | visit t,Telegram: @NFT_PAWS | confirm w,PAWS | t.me/s/bd_PAWS | visit t,PAWS | t.me/s/BD_PAWS | visit t,PAWS | t.me/s/BD_PAWS | claim y,$PAWS BabyDoge: t.ly/bdpaws - #",,2025-02-07,2025-11-18,below-cutoff,
0x000024d1899b81cef4764aa4bdf34e08a0030000,4,4,0.0,0.0,0.0,"USDT0,UЅDТ",,2024-12-18,2024-12-18,below-cutoff,
